source,target
13942,3187
3950,2945
16335,15315
16524,9973
4118,14868
3876,2439
5719,5323
15559,3526
3626,8915
2858,884
6840,8951
12795,2853
4892,10048
4327,9437
12996,5995
3304,14244
5636,15456
13830,12391
1194,241
2333,13385
9091,11595
2853,3540
2212,3500
11485,9495
6215,8080
1463,7515
8848,6803
144,7512
1444,7937
884,16528
11206,10119
14645,8149
4113,5309
15806,5995
14709,4873
5279,12674
4041,15012
1039,4721
13562,16143
7473,12392
4031,5437
4091,10459
9810,13676
12620,13408
700,5418
3686,11786
13820,1697
12776,3154
8041,7538
11080,8880
12129,350
2802,1856
3962,8853
6012,708
13227,15428
1689,7326
11743,6482
532,7511
8966,10122
336,8541
685,14247
16501,13695
11463,12415
9747,10265
95,1770
7444,2459
2860,5378
2923,9956
1153,9495
13017,13778
14445,2084
10052,11247
7593,15326
12432,15573
9064,1767
5130,513
10484,16357
15835,7007
5968,4563
1225,7168
13036,1716
8808,7565
10538,2686
3054,3795
90,10525
7157,11351
15955,16058
6434,13716
12146,4720
13600,10064
12374,3410
7742,11408
13761,14108
9352,12901
15000,13503
10578,12330
1436,3588
12572,881
15748,904
4507,16048
9536,7462
289,8678
11567,3118
16522,9705
9887,8239
4176,13057
14538,15989
4606,16522
5127,880
5512,2801
14226,1205
10777,5751
16733,8806
14469,1962
4125,5437
13786,15680
9225,7752
15143,12365
7187,15761
16152,9434
13176,10208
8057,5539
9663,14058
2898,9952
13899,16455
16637,6684
14100,12153
14833,6953
1999,11074
14616,6449
2022,14492
5617,458
2577,9547
893,4010
3541,11525
232,4423
10677,10196
4349,4114
12795,12046
5681,16331
15519,4773
7750,7125
9356,563
873,9136
10613,12831
1679,5256
14165,1360
4118,7455
6184,8708
16732,2245
11351,11970
9519,1643
11021,8327
1281,2662
6932,14790
12297,7507
373,11282
3190,7552
3741,7216
14511,16495
6962,15818
1019,10556
16353,10457
12620,13595
2901,6812
966,10176
3454,5608
6128,501
11110,13
15386,6669
10637,12128
4576,10017
7151,13270
15672,2023
10355,10663
9448,1867
7673,11872
12886,16041
1992,4668
3920,6759
16047,16017
15322,4814
1871,2253
6628,15410
11178,6202
6957,3262
14466,12888
15655,1917
10563,12324
6614,9770
9785,10959
15030,1354
15347,4545
16820,13270
7739,2709
11828,14072
12105,12629
9540,2884
314,6115
14855,12850
7859,14168
13759,7483
13210,13675
11056,6580
16280,6017
6980,11618
955,7554
9866,7075
9330,16577
1193,15744
4061,6269
8949,14455
6653,15413
11405,8112
1517,7336
12779,7916
4441,54
8408,10527
2632,1060
1476,203
1900,707
14784,10652
12161,5539
13602,6579
2613,12058
2612,11704
1241,6342
16477,11232
16677,12687
7452,2267
11567,6249
14598,1110
7124,13723
3993,7804
3304,3769
7734,10265
16605,13575
2132,5941
12744,4138
16352,1132
11708,5141
13910,4612
1973,8159
15053,15081
14331,8297
7448,4352
7081,11290
7586,12127
14112,2905
7840,2386
817,16119
35,2318
3855,7930
8082,8589
514,8326
8886,642
14595,4579
8888,6855
15775,5552
15570,14640
1300,10762
4547,12617
10778,6942
706,11916
2923,4213
6274,8721
799,509
5885,11122
16110,3327
297,3189
6245,14956
12795,16752
3706,12648
16163,2441
10302,10471
1965,1749
7452,5880
14709,14349
16705,7381
10491,6330
7356,10001
11065,10623
466,79
2461,10868
13207,1928
16803,15166
10490,15633
1211,3976
16566,4572
8728,5835
9214,10567
4050,11307
16858,16146
4540,14105
10011,890
384,3641
16750,4760
722,14961
6134,9198
4280,3385
6015,5338
3988,3676
9104,6586
10206,14448
2560,13385
11788,4636
14002,5278
14014,6572
5026,14960
2682,13083
1350,8128
5830,14144
7503,7048
294,13718
12874,12570
5711,2607
144,4203
13140,15713
15524,14330
11357,15244
3513,7771
9224,11997
1515,7841
13011,3181
7,4457
8713,2458
5068,5538
7484,8721
12657,353
6141,1568
14726,1140
8571,9415
13125,3290
1706,7956
15020,5969
13135,4196
3203,16048
4044,16042
11559,14774
169,8626
16193,5667
8733,4744
1157,2609
4786,12206
3786,15861
16452,9081
2215,14480
15978,12122
672,5417
11972,610
12609,3636
4184,8639
5836,5551
3880,5324
12054,3436
15844,5060
13253,4993
13105,7661
11080,14244
13865,775
14287,7831
677,12272
2014,2990
10493,9566
1718,9388
8945,15809
6274,12522
1738,11538
11554,3680
6532,7990
6128,11759
2567,2815
316,45
1894,13018
5288,13679
3751,13056
13468,12874
16157,16447
3333,10930
8950,16272
10226,3953
1176,13519
11530,7000
6371,8479
1656,10475
9894,15546
12222,12857
5017,5212
1634,2535
1154,8998
8819,6009
14257,11478
3937,4010
13602,1486
6189,14538
4078,8362
3615,5362
7071,13513
11705,11429
10722,13205
7014,14782
5864,15667
15272,1864
6691,11241
3243,10744
10447,12293
15570,5428
13545,8173
6075,12250
15680,11387
6267,727
5081,11294
6706,5455
95,16080
1263,12128
6110,4669
12250,15747
16086,3300
4856,14786
8752,2863
1653,5745
13144,15635
14393,6000
5757,6664
2157,15235
11891,5200
9477,1489
5046,5772
12782,5063
4576,14157
16364,13446
7384,11981
2144,14693
4538,8939
3735,12717
11866,3801
10255,1590
2814,513
7017,1570
4918,3248
16688,7542
11330,11597
6195,4034
336,181
8741,12245
5531,10590
12118,6118
13378,7527
1396,9111
10521,16651
16130,13811
2531,14944
16811,15342
7785,7896
13844,6362
14245,1445
13838,8133
6193,12414
8918,3794
3237,4512
15159,2945
14231,2587
5439,5697
8566,15813
10294,5811
5164,16165
8738,1654
4550,10200
4020,8051
1015,11867
15807,3838
15047,7261
4298,2208
7319,14911
7806,8590
10893,12986
10664,7466
5041,9620
14893,5627
12383,12408
8339,13472
1103,13124
12774,2153
6128,458
8490,1905
16400,12617
16304,16072
1862,7295
1475,15540
13072,15511
10921,1239
9588,13748
14565,6464
709,8734
4446,1792
11149,14180
1187,7521
3910,3807
14974,12587
10085,12468
6333,8791
4918,6985
7111,8127
12232,10502
12722,11720
6049,12405
7305,7041
16582,10749
5662,12035
11191,1590
10868,8097
5385,7036
4619,3636
12093,14573
6825,7460
2038,14752
404,5966
16699,10906
1312,14709
3788,7335
9747,2190
472,676
16482,12599
12395,12257
12090,14020
8691,6987
5559,6407
11786,6603
5735,15320
12246,4804
14445,12818
9967,11090
7383,15244
4031,14965
6471,3101
11347,13707
775,3213
16633,4518
15680,10674
3660,2643
12249,313
7732,14557
3963,12689
10974,10623
14558,2451
1392,1017
84,3858
16315,8832
3365,7017
11912,9751
10778,5082
10955,2725
5967,6398
13084,6268
11566,6279
12770,8343
12050,12285
10241,13062
12998,8471
16113,4556
5208,12919
7587,8729
3907,908
5374,3086
14711,6129
2494,8276
12035,8340
2218,14252
14404,1634
1562,13357
13126,689
1098,7837
13414,10771
11008,16731
873,3483
14402,1971
6861,5559
14657,13329
336,1239
2909,4949
3902,13899
2726,10393
7168,9828
13200,12468
10105,1187
9359,14128
16687,5595
6581,5473
15748,13329
5486,13351
16576,5676
9771,12641
7914,343
557,14633
4435,5408
8939,1510
592,4074
5060,1669
11586,13877
6015,15579
5398,3593
11998,11152
7111,106
15653,3644
1072,4486
11808,1051
2314,4638
5605,15121
12226,12010
4086,3795
10066,14237
2465,16808
4305,8813
1920,5672
8393,2937
12876,6326
14030,1116
16157,7175
14082,12348
6701,8941
14545,15102
4992,10252
8888,14297
13389,8412
13767,9726
6035,13475
9843,11062
7036,13275
4239,10323
6848,3715
2301,6064
5885,15792
11513,1322
16353,9791
12609,11704
2332,10111
13178,3828
9834,4563
8533,9122
10512,8994
12746,8020
14869,16624
10879,8185
341,5926
2410,6688
7971,14151
11952,5679
3651,12432
3582,2971
7202,1200
684,5519
15748,10409
5783,1468
8398,8505
5630,6167
2092,5702
16847,394
11613,16779
7366,11619
11265,8110
13839,1894
2034,9104
11425,13670
6333,1248
1513,7673
12327,13922
8991,6911
13966,12220
13409,14787
4704,14008
11068,10390
8367,12274
12136,9233
8414,12883
12986,12934
4091,13624
8601,10296
5861,2183
7305,12886
14726,14622
497,11970
14984,2043
16555,3623
2956,3087
5857,2837
7850,16421
2420,387
9950,6580
16851,3448
9050,1928
11175,9700
8627,3489
6401,8606
3630,3798
58,4344
2336,3451
14775,2142
11866,14964
6225,14076
8745,8322
13544,4405
3446,12046
2151,8516
6824,6526
7085,9715
15762,7487
3659,16813
1173,11796
11478,15244
16278,9327
16605,9717
9055,8561
1016,12890
11166,511
804,12761
12477,11704
12773,6688
10547,10622
5414,3795
4814,1875
11012,12165
16179,2616
8769,3237
8271,11366
8806,3988
16469,4778
3707,5189
7635,8064
12005,5857
7036,4007
11652,2964
13823,12897
5954,4039
3798,14868
6561,16383
11669,6586
15081,8148
12424,9484
6501,6097
11922,14628
3814,3221
3937,3657
1121,508
10841,9673
3110,14832
4262,4976
14225,5203
8025,11
5547,11518
15515,12632
1386,7224
848,1595
6245,11119
5542,16354
9390,7189
14039,11265
7356,2886
16142,13917
11318,11733
8432,1938
8643,12642
13060,15847
14667,318
714,1331
14178,12436
3519,9169
2616,4334
14994,8870
2565,12800
16037,14176
7839,596
6110,15268
7319,7288
15977,13242
7194,5743
7971,12653
1263,4665
13675,3807
15991,14717
4240,7421
5967,8181
15434,2162
260,5229
1102,384
16703,5175
9205,9735
851,15828
5102,8438
2134,16574
2746,12835
938,876
5105,14484
13918,2635
13128,9257
9827,3634
10789,11797
7039,8522
14644,16816
14467,5678
6620,9042
2337,7967
12022,12246
13190,1483
5445,16108
8429,7908
15386,3842
6202,10056
13059,15602
13443,1737
4492,497
2883,6938
9120,11944
173,9428
14195,13790
15793,2468
15745,9602
14337,12836
7873,2568
12428,10769
10722,6203
2535,1512
15722,15431
6942,14868
7202,7720
7129,10291
10674,16528
15427,10524
4674,15237
14412,7060
16427,6577
11769,15903
8056,5371
12460,1971
266,10203
16638,4127
7427,5692
9621,4106
13399,14252
14416,3891
14097,17
5888,10907
12739,10156
16006,5894
4091,9104
13801,9392
6245,12416
15171,5990
10740,6223
12012,13596
13136,7626
520,3895
7773,12329
13064,14294
942,16728
3013,1294
568,8280
2026,13179
14513,2926
11258,7186
2899,6792
307,934
8303,917
1877,3415
5131,12470
1052,4219
16200,6000
4040,16505
2954,1246
2985,11841
10929,6460
8578,4776
7401,3976
16388,12303
1381,13991
16688,13532
7384,4494
15502,14112
5311,2676
10033,137
4963,11530
1513,547
9756,16162
13271,6983
1556,10107
11753,6521
14049,14198
9323,4126
5414,12038
13701,12940
14515,11345
14223,10453
14124,261
4074,13519
349,6913
14126,8858
14083,13533
12517,1089
1599,9118
10824,6479
2684,1688
5043,14409
4839,14208
14534,4712
851,10928
14702,12441
3990,13455
12198,13365
6559,16785
1537,6450
6933,10185
2903,15605
6553,13966
16163,10758
12035,10394
336,12039
13040,3500
14898,14698
12547,4665
16321,695
11668,3339
13995,943
3786,6294
8971,9843
3804,16262
11482,4184
11182,5290
4428,15297
9634,15935
7775,13804
6579,4825
43,11832
4658,1640
12694,16006
3624,8527
12620,3425
2722,2236
4184,12551
2361,7012
15811,4692
14666,9426
14123,1149
15035,16752
15753,6070
16846,2932
4590,1794
13217,2366
4405,5074
10280,7258
6128,8529
9584,15569
7438,4764
4166,8914
11963,8539
11338,15633
15365,6923
13623,13174
3708,104
10327,5972
8561,11669
11685,12313
4672,16471
13746,15137
764,11379
2121,1722
12909,10487
14620,14865
2885,6827
10882,4914
5658,6460
11922,1803
9858,6788
13519,7183
12228,14176
10511,10167
7243,1000
11358,5609
8313,15814
15129,16800
14434,10959
2240,3837
5371,6812
15087,8634
16786,11671
6511,9442
16853,1302
3411,15120
12197,6022
16284,11913
5537,1679
12638,7179
2234,10344
3617,11603
6954,8180
14352,5135
764,3719
3779,10033
12064,15304
14190,8561
11659,14143
8792,8869
5054,8145
15128,4760
2326,8020
10486,13602
9906,5846
9627,10574
9727,7817
13696,16814
9119,3227
14770,12336
2404,11384
9349,982
9783,14535
7669,16494
15457,484
3876,11387
3395,6108
10337,5191
4237,5673
11737,12419
2328,8201
3729,13980
16027,15599
5025,4974
11064,2970
16792,2883
9020,11860
5485,3228
6399,343
16218,7652
4443,6920
11740,7373
3581,6543
10632,7717
9909,14349
13683,12191
7841,4856
8930,10365
8392,9101
13598,7215
15906,15154
2795,15778
13062,5665
10884,12046
4623,7135
12327,16659
7142,6956
12055,6808
3968,1917
10884,4619
2911,5024
4823,5284
3042,5712
1693,9470
11456,6605
6821,2414
2907,9799
13036,15058
7424,13232
11539,9283
9720,12332
11209,5843
7770,6099
1334,15744
16284,9490
12347,11381
11891,1872
11201,13755
14185,13457
16323,7187
7019,6771
9684,3162
4090,9422
4713,2196
6756,6579
6282,14257
735,12432
8752,4032
13154,15107
16764,7361
3518,543
11028,3085
5054,256
5139,11943
2135,15382
7019,10812
3220,800
3328,16524
11210,11736
16513,13096
499,4589
8177,15959
5601,12448
677,6839
4751,1681
4250,11960
11315,1809
1266,13552
13979,12406
11895,11382
16550,6083
14754,2381
3422,4191
6987,16789
928,6665
2079,7619
8189,9583
6664,1882
12173,3795
9429,11535
8899,12611
14124,1011
2602,2482
6564,5818
11866,15332
12446,2693
14882,3655
15301,15984
9338,14138
2561,2071
14124,14009
6975,6796
10059,9946
14297,3355
16427,7764
3490,7651
10580,10632
5792,585
1428,8431
12424,16123
8146,10987
10525,413
9791,12850
8051,5159
11791,7701
6302,16438
5980,10286
1004,12816
16743,12246
4964,9825
13106,15809
5,4579
3372,9571
1248,5940
8001,10074
12116,4322
14561,9232
5857,15323
4271,11474
11708,6656
10677,6092
4516,6209
10484,10040
12245,16662
4752,16584
5176,11087
2976,8396
1117,5867
5474,823
3803,10221
9568,4017
11339,15901
11186,5724
15642,4103
12753,8496
6487,568
3535,5233
115,10015
16759,1520
336,7082
11969,8079
3969,1320
1271,6881
13214,16281
7380,2404
11281,14001
8588,931
11299,2789
605,7494
9666,4196
15730,8960
3633,5395
3486,10222
11775,10213
13135,12617
4336,8116
15027,4791
14504,9839
8355,5966
10651,14304
9548,7515
5236,7838
11189,8830
14662,8116
10189,9639
2612,12934
11185,4748
12388,8600
12774,2710
6476,6007
938,9545
4666,16178
13059,1698
8290,13436
11379,3206
3511,6109
15807,6064
6967,6453
14035,10263
15272,12795
7822,11159
7840,13271
13444,11435
13999,6423
3729,4746
12077,11492
5903,15583
549,248
14246,13792
336,4567
14733,1233
797,4257
5833,10091
5261,9628
13954,12236
12685,3334
11521,8576
508,11116
4453,16232
481,5311
3946,8510
5134,7361
16353,9289
10337,8316
1225,5284
15200,11049
7729,1293
4626,9867
13409,8289
12960,7584
15293,13630
11099,5455
9720,16751
9956,3981
2807,5550
13569,7891
15709,7480
14246,14252
2612,10459
2744,7401
16192,8961
12828,4159
7817,1755
526,8709
1300,15774
7510,15237
5123,2975
15617,2483
3826,41
2034,2802
4061,9593
12481,14401
15222,14307
1662,3066
12890,9057
13615,11619
13914,1481
1225,13904
2210,8066
13422,10857
9076,9540
8356,12638
7380,462
2032,3846
9109,1909
4506,1537
1152,7256
4508,8732
5698,15668
13999,6688
13133,2984
11355,11049
3636,5082
851,13870
4559,3101
16407,6426
13875,16535
5697,5023
7669,9242
4302,12304
1605,6379
14850,5439
3517,10761
6328,6779
14162,2139
10744,5925
11028,9803
2190,4039
11286,3472
6599,3870
11523,12969
8422,6523
7708,15494
11600,3538
565,8243
2556,2802
14673,484
15865,14931
6942,11336
11713,15269
12142,5697
1920,4048
7107,8787
3265,10304
12657,12475
3392,13896
9745,14693
7248,16368
5284,1925
14372,3876
3052,4953
14652,4137
13852,7720
13062,13891
15777,5746
733,12300
7553,2095
6549,14526
2140,12257
11494,8368
2824,16847
6098,5857
16180,13179
1651,15115
15318,11938
13719,3677
9904,7010
3844,5933
11181,16287
1917,5051
12671,6086
11725,7202
2414,5011
1854,14045
12409,6688
43,10223
15273,7532
13854,8742
14479,7217
8398,15339
1450,14494
14642,7990
15558,14411
6163,2906
16333,3738
4031,11404
3719,3059
14014,14271
3826,3474
8122,10195
12481,11540
6444,10927
5833,310
13983,7409
8978,14160
9711,5995
663,6223
259,14212
3933,4293
5899,2419
5872,15858
891,13888
5817,6198
875,6768
7410,2402
12081,13899
1906,8228
10290,10801
15743,1400
1653,13137
7115,1519
10340,15454
3586,13949
3842,4518
778,7206
16353,13649
10783,15535
8930,6164
6203,2410
4674,1997
5810,1171
9827,16732
11185,2381
6352,7608
6193,4676
4046,6582
305,2770
8196,14346
5127,672
6002,5410
5685,86
332,4057
1612,13158
5021,11328
11463,2823
7014,8987
12697,15560
12620,6358
13985,14465
5906,244
2408,7139
9883,3002
8621,14669
11334,14694
16036,495
5548,8780
682,15635
11719,4018
2571,2333
67,13768
9604,1324
13955,16489
3997,2989
14036,15942
3010,14437
10625,6337
15806,4513
5129,4430
6286,3539
6169,16729
4901,2062
11324,14305
150,11083
12233,9189
542,6361
5987,8933
1962,9278
1413,1451
16007,2081
6891,10588
13934,11032
2448,12445
6249,5483
1890,10454
15855,15538
13743,19
4118,16063
4501,8540
3513,2520
13220,5232
15430,12674
7878,15000
7057,14641
3730,2314
2404,2908
14015,11226
4675,466
7659,5205
6750,7405
15072,16087
11297,8130
4271,3700
8362,11024
6580,1889
12015,128
9513,5098
4375,5966
14516,11630
10136,14250
8475,8022
2100,10103
15651,2713
1537,3885
1400,2725
4528,9403
4024,7746
3963,14245
9255,1291
3854,9544
5676,10293
4777,6881
16420,13519
2404,12795
5042,9927
9398,7357
5123,15227
3140,8518
7452,6461
14231,8040
5010,9786
1528,5102
647,6046
11141,7610
14622,9200
2508,1515
1105,15414
5189,13250
1982,12088
13271,7065
10957,4277
9506,3868
14311,9313
2910,6434
11376,13768
11858,4475
11795,12241
392,15753
12344,10221
9406,10433
1517,5943
677,10374
14663,14093
9676,8134
15476,10848
11101,12471
6248,10053
2637,245
13257,12743
14311,15744
8780,11035
8930,9330
9262,9587
13677,2009
15835,14726
1152,10731
3467,14746
8071,11313
5105,15035
13602,13636
9840,10028
1205,3385
8139,6984
4751,11491
3267,3988
4453,2957
12034,33
7177,15997
7766,13578
5529,12515
15715,7906
778,8229
9860,11576
15676,10424
5363,6812
13505,5644
12379,309
15653,13932
1300,10014
11166,11804
4877,5908
16745,2355
6790,2000
15051,15731
12217,11473
15998,4245
347,302
5810,4271
7241,14069
4736,7751
15382,12974
15390,8406
2928,155
11555,13801
14014,13905
10255,2439
2592,11103
13976,2220
15447,6170
7789,12372
4060,9484
11669,3540
1575,8277
10880,608
3955,3773
8554,6227
10225,4500
10766,7535
4753,15372
7211,5689
11806,16263
9654,10413
10280,11073
12409,15704
14711,1085
7875,12916
10756,14714
6791,12926
5934,15054
15902,16307
5874,12692
6415,4378
7002,9144
6361,9054
10613,251
4538,575
3547,11953
15661,1985
13035,16007
6909,15570
6887,7995
16818,5582
1591,15037
2089,2633
4824,6062
4445,2785
10239,824
4826,4932
5878,10248
9529,143
6553,16577
4918,12587
14854,6862
10195,12277
3004,12242
15072,14709
14761,8815
2854,9514
14488,14191
6549,4227
4408,4857
12834,12128
4972,2821
722,9148
3289,15188
4086,12038
3391,16010
6268,1842
15584,7538
13641,9872
3669,7300
13683,13644
5190,6021
16621,5952
2373,12254
11219,13650
13248,16026
4614,15261
3826,6693
14826,3341
13382,12542
16687,11708
4605,2135
12181,10314
12801,12457
5173,15807
14705,11353
1315,3027
68,8953
13819,16677
10269,13602
10640,13799
11166,15361
2971,15489
6296,16456
6441,11828
13118,1877
276,13123
7490,11817
11684,12879
4074,1517
2234,7607
5216,2482
2628,16557
3954,14983
7817,10128
3639,14997
8885,2634
11826,3324
16018,4647
13004,11229
1772,13514
1515,11704
13159,6792
11387,1590
4365,2347
632,2665
9887,9126
15408,15184
6390,3820
8122,5821
10270,10185
10773,1565
8930,2848
15,6662
371,1388
297,9406
1511,10103
5970,2145
16710,6766
5435,2326
15106,4538
16289,14307
11205,12383
3966,12245
12267,16446
8544,1838
1102,3641
4389,14471
11901,11423
11018,15417
11047,1412
14130,10022
9828,16505
15817,8625
12640,7940
116,1103
577,1995
5019,3260
308,12560
12609,4856
4427,8740
13907,12304
8269,11620
13962,15219
8601,15527
1429,626
1505,11167
644,5353
12834,4873
7243,13992
1152,281
12496,8424
15558,15604
9372,8367
2146,2796
12685,8392
3219,7766
12609,14484
963,6445
13058,680
12477,1856
11067,871
7776,934
13828,13722
8287,8729
13548,11408
1895,1110
8426,11395
15698,7137
9130,7202
9419,11600
3905,3170
16510,1377
2405,12863
12060,881
10703,10999
11026,4184
15272,1515
10777,13017
4222,5360
5313,6378
13378,7803
10756,15137
16846,15574
7760,11788
8634,1048
11332,10858
13358,11391
8878,9904
9887,4626
12093,14335
1079,7415
14625,68
4657,3971
15570,230
4957,10873
9059,13978
5665,9406
4421,3555
11090,896
12810,5605
7700,2463
6074,12419
969,9641
302,11640
8885,12784
3080,5777
3023,10532
12982,6677
5796,14368
5430,12510
7064,12584
12151,7089
15903,14899
11407,1635
14190,2802
12126,957
2726,12062
11358,1355
7250,5926
1689,1851
485,1877
12101,7093
7373,3807
16265,4591
3876,10255
5425,15051
11991,11255
7494,5333
10943,12674
11280,12404
2975,3523
14245,1794
2984,13785
5877,1209
13710,7698
9527,9864
16224,14904
11767,1940
12132,5219
11185,14480
5438,402
13309,12773
3078,8485
7353,7626
10079,14726
695,9285
13178,9627
13102,1514
11894,7725
13409,9655
7618,9835
6620,11067
7211,16463
14538,14238
15279,8696
11059,3795
11540,16161
16616,12221
4421,5941
10528,4104
15333,8098
9773,1877
16511,1466
692,7869
2210,15350
942,277
4465,3290
9431,9979
14695,5163
9091,6331
13271,5490
5256,7469
1946,10644
3395,5792
809,5301
16180,5834
4816,13408
11580,4731
706,7544
9499,14761
893,10426
15656,5893
8613,13796
1353,2784
10017,11478
2307,940
1005,15352
348,976
2495,14811
7844,16663
10905,6875
9875,16254
16372,13754
11066,2510
15888,11210
12551,8408
7653,16302
3475,7074
4404,1299
8789,4594
257,10049
8621,5408
2461,13018
7544,6590
1818,4698
43,5538
13782,6801
10535,15302
16146,677
7528,12531
11231,12468
1621,8184
1779,16789
15172,15484
10337,9974
6166,8140
9086,9788
14029,4094
2199,3064
10640,13517
5854,10328
8412,10649
1389,11318
14061,7213
14130,9868
8306,3982
10439,7917
12576,1650
12147,14747
2923,8954
12379,2315
9883,6885
7574,5643
2450,7829
1999,645
6194,830
7526,10796
11267,1420
7696,3165
10739,16527
5260,6706
3446,12934
9985,11691
8983,5593
14488,4616
9809,5350
12688,14975
3520,11348
11888,1321
6741,10057
10452,1992
8438,7964
4701,7333
12938,1672
11923,5500
9366,8440
1859,2582
11866,11798
4619,4118
3547,1866
1537,3046
16737,4489
7462,9403
3613,14564
2556,2034
11371,13448
1405,11156
9801,9911
3356,4494
14879,10402
3131,901
5111,5548
6159,12516
3975,150
2013,14800
4603,1985
7206,11943
13935,14100
9172,5309
10017,2451
11167,5293
12776,9756
9120,9224
13099,12172
5805,1877
2010,10745
6345,13004
2833,16718
1105,6692
3287,11615
14162,15000
4406,9711
15083,14112
1000,11891
2518,2215
10573,6898
15079,7836
7442,3380
12722,8276
10971,247
12942,7793
2301,4018
186,10391
2327,2140
15619,1162
663,11773
15732,2817
10270,7414
9018,10687
5236,2323
7850,8758
5857,3617
8269,8342
11885,11212
14465,9027
369,1843
11759,1688
1868,11035
15097,767
4074,8045
3706,7593
12552,16564
1249,2056
7319,8846
8350,12639
4178,5461
11607,7213
9745,5230
4553,16632
502,10837
3666,10442
14416,15166
8303,16257
3660,13119
16475,12854
16652,11733
5436,5885
13841,6301
1065,6824
7363,16818
16704,9552
1515,3540
5589,8134
14524,6055
4159,8318
1360,2759
16694,11477
6841,6859
6685,3549
4527,16119
1290,16228
2832,2852
6866,5595
13593,12652
2963,8078
9799,1107
3902,11237
9423,16144
7725,13183
10031,11159
5054,12654
12136,3094
10372,13668
15567,7541
14832,11063
14709,15813
5261,11027
8060,9255
13058,16763
8614,13230
16214,12855
14165,5052
8171,6729
7663,6514
12242,1161
10017,4617
11105,6464
12506,15244
16595,16562
6082,16774
3582,14120
9356,9523
11623,2323
8976,2880
5456,1519
10668,5168
13577,658
1773,12330
9191,5143
7326,4621
14124,13576
6358,10964
12695,12735
8607,3911
14349,12547
269,3192
1982,5588
5918,15179
12152,4888
5427,11116
2363,7766
8169,4928
8194,12242
8072,15125
6957,9722
13986,1175
12784,14581
12960,9898
10749,16014
7231,10708
12066,2798
12005,5378
16378,7884
11849,10521
3617,11905
13316,6813
183,2104
5247,15976
16667,13365
1172,6936
12479,9125
8848,122
4590,15607
14521,9884
10900,12304
10369,3958
547,3523
2274,5139
157,147
581,651
183,15030
13631,1989
12118,688
8478,14557
9627,11440
9246,16671
1454,6531
15331,11972
6824,6010
10491,11510
772,743
5105,7206
15751,7788
15287,1276
14337,1146
632,13402
5630,5483
6859,8629
8528,499
6966,15636
7914,11781
15743,8583
10142,12174
6098,14274
15072,8280
2876,11657
6911,11183
5677,7546
13111,8023
6561,2702
6101,8362
16230,12920
8306,2399
14503,14198
1105,13641
1213,14888
1068,5134
11691,7746
851,14094
11656,14036
8412,6062
11361,9673
187,12575
11358,10297
33,15682
3103,2600
16739,1290
228,4570
10312,16061
6671,10930
6384,8404
3541,9483
8733,15651
5569,3774
16529,8424
6045,6439
517,1919
10171,15386
1424,7460
419,11041
2306,12190
14882,323
3393,8553
9208,13164
6715,3295
13471,10622
9067,5516
5970,10796
305,7646
13025,15652
1356,12920
8278,12581
10905,13024
1072,4111
14695,7114
15638,13707
10777,15875
11621,1015
3114,13244
7739,6077
3442,15
1269,6786
11562,8015
13058,15769
4619,4856
9827,14
1634,14919
4784,8806
15066,9531
1513,15503
13985,14007
13602,14302
982,3632
2860,1028
6595,777
11110,11960
9822,15186
15074,10973
12864,6580
16844,12032
5478,6015
1856,11943
7206,11669
7775,4684
4448,16458
11246,4840
12081,10820
12650,10217
8411,3543
684,4987
14312,16652
3264,9561
12669,12511
6557,4536
9316,4184
4390,2765
12468,5455
1608,14011
4707,14830
8601,14333
8614,8231
8895,8370
15698,8537
12759,8971
16697,12953
5048,11226
12505,834
2450,4392
10333,11620
16313,9943
15624,11896
15399,11372
10361,7545
3047,6713
96,15889
12336,1103
11358,5273
4118,2452
8960,313
12202,4486
7403,15779
12220,8131
11489,13554
2566,3075
10299,13323
10916,22
3676,10822
10148,4171
10302,993
11759,16675
13227,2975
12517,14802
13929,2057
14327,16085
9609,126
13607,1456
12456,8634
10031,6444
8692,13303
13943,7548
1863,8728
7771,486
14134,8807
13256,12242
4145,250
16271,12339
12217,8502
1637,5801
14049,13048
11678,12737
14404,9554
880,9726
11358,16764
14253,8444
95,6331
8427,2516
13311,3796
1474,15590
16353,6134
8263,12928
10105,15283
1548,12426
3454,4920
3462,7790
11300,3293
11667,4969
12048,2180
6006,15382
14066,14904
8529,458
3547,9273
5148,3516
8633,2048
6438,16762
5722,10521
5085,923
13214,7771
1103,9111
2070,10417
3388,5929
14550,4805
8636,8451
12377,6861
3511,3317
1180,4212
1596,577
7023,2404
6661,11478
15409,14894
9302,1248
12547,6062
3355,12631
2229,11407
13934,15237
14951,1403
10916,5263
8808,8264
12617,16433
5913,7156
5987,10077
13904,13177
5867,16402
4308,10294
7157,604
2826,13299
9637,7315
15680,3665
16321,11410
1015,13204
7142,5848
6796,14315
10007,12716
12711,3083
4971,15090
3392,1655
9750,5777
16226,5131
10538,13580
6280,3636
15306,12559
15463,10270
9064,2430
2556,2612
8992,5343
16110,4130
1193,3788
4524,6158
2657,9047
8699,15353
14446,472
9605,10419
715,5249
111,4104
6265,1332
16554,4704
12035,13870
12803,16322
6885,9221
11292,5355
2301,3838
16142,11268
10591,7854
4828,14045
4682,12819
7293,13794
2457,6191
6049,11271
10448,4883
5039,7952
4538,9849
233,1671
5399,5843
14349,3971
4206,15635
5068,9255
11327,748
2151,4485
4091,2853
