source,target
23311,17012
19043,11736
29166,23154
28800,10473
27851,25674
14550,18017
25333,13302
28076,18315
3581,16563
29713,9427
27295,14561
1369,23179
29476,17418
25620,17764
24719,28121
16184,22684
21528,30662
26333,27962
24636,14005
30948,26664
26324,19882
28859,4664
16412,3166
1404,26543
17999,21044
29440,23003
29775,17196
24559,14904
28787,25345
22042,17882
30460,24622
18907,19118
28991,12541
11912,23251
29427,17112
30411,591
17179,2597
13697,23319
14557,23437
30417,26932
2243,22098
8862,14648
26554,26354
8582,20693
19846,6643
19890,930
29350,28569
14786,11309
29592,18382
30902,21509
25669,26273
28413,27258
47,21958
20287,26774
4573,16097
28267,21136
22199,1920
21882,10387
3448,29508
1312,17528
28758,18392
25415,21845
23049,27586
18561,12127
23629,29211
29110,27779
12249,31059
20091,23968
27149,26755
23645,24735
5283,18076
29114,24629
14826,14913
9396,29253
26085,26774
30617,24729
17844,16534
26847,27206
25667,22345
19376,12262
26868,28461
30794,15145
30404,29930
27106,11367
30514,21932
30456,27686
26366,15547
1434,23020
21446,7042
13459,14897
26613,30677
23670,28719
23238,5354
21110,8104
23424,27826
22700,14291
13680,12370
10374,22920
26887,21465
28723,17529
26347,14183
23327,30400
16744,13099
23261,22756
29210,13757
17527,24193
22228,6062
2407,17030
12683,17135
28795,8343
19228,8386
29823,22206
22555,13999
10184,27474
13848,25028
19620,26930
27009,16561
15539,22997
21561,2730
17519,15771
21522,16299
16244,1118
24850,11539
22955,8056
16694,23568
16058,26272
30612,17127
20212,24748
26410,26495
68,23269
28941,16624
5992,11672
17215,1142
18498,16695
29702,21077
22875,28356
16181,750
29967,21597
30621,23587
29932,27550
16760,24543
1260,18145
15055,29823
29242,23287
29519,13310
26774,29412
14862,20479
6039,20080
9825,28490
12877,26290
2204,21666
4856,5077
26570,23599
8828,14404
31014,30259
20024,21787
28320,29102
30314,3292
5012,28791
13576,30400
26474,15539
5977,21092
14584,29300
2301,25796
28853,16638
26826,31112
28211,18561
16460,3887
11297,22532
15863,19654
5469,6744
7689,29910
24706,28780
15760,15092
15961,20547
17105,19646
24979,12363
11527,12683
20497,21102
15857,20540
11021,29458
14210,18309
18388,3077
28855,25900
26716,8575
15092,26540
20194,15504
16581,17179
12080,26005
16394,17222
22310,26072
24656,28991
460,27208
29397,26347
13764,23612
11496,26478
28846,29282
29270,30847
21995,29846
20566,22452
11779,7583
12674,20514
19768,24883
2242,22198
20806,9214
16715,21179
25339,19581
29005,16326
18158,24237
29920,16247
23295,23303
29956,19981
29824,23413
10595,17125
3904,11055
28928,19507
28839,24165
28861,14437
30376,24112
14350,21489
25349,29055
24686,30628
591,14188
14735,26840
27103,24009
10746,17827
20562,21498
30984,15103
22533,18407
30209,14624
20272,354
26149,31024
18215,30473
25666,14546
14221,21794
16514,12531
9751,15145
24571,27970
23320,27387
19047,21495
23011,30139
19587,16175
20035,18346
10685,26158
25399,308
25490,5215
18239,18532
20588,11496
13667,17102
17681,29265
28614,28356
12809,21461
15654,20697
22204,28884
29188,22788
9636,30565
12559,20330
19020,29831
4746,20079
20205,28770
30574,29375
30770,21527
21793,8478
26434,28832
14539,19330
5103,27826
15067,19698
26326,15547
18869,24276
1381,15607
30769,23132
19172,8900
10064,14648
8042,28440
4729,21623
29210,26305
16239,11724
23566,7906
10145,20738
18360,23144
1785,23435
26813,300
16201,24621
25490,15495
3887,228
13146,22545
25727,308
19340,21032
22848,22615
26370,8867
29957,26409
28786,21919
3786,15331
14630,28418
14796,18538
9739,14739
23508,221
27778,24817
24331,25360
3554,4117
24748,24860
17328,18583
22813,19296
9636,26102
24964,29390
9423,18315
14273,29536
30751,17510
18436,30433
20670,30518
25585,18249
25411,17541
13621,21755
18510,13838
21686,17819
26625,29720
24528,9553
19889,23516
364,29250
25088,18228
31053,20709
13999,26742
23252,18944
26047,20222
2021,25726
30545,10324
30397,14741
22778,21755
21209,29065
29416,20009
26614,30833
1761,27690
30639,17443
24885,17519
30483,3477
26064,28936
25685,3538
20256,26570
28807,23499
14342,28970
29077,1796
26392,5406
11164,16188
25527,25581
29945,28908
19046,9603
30822,27871
1327,24397
23899,14698
15206,30516
2773,13445
15484,10970
24635,12893
21615,25698
29705,24997
23922,26036
28914,21881
29270,30457
30450,117
11531,5196
16453,29613
29021,19653
25077,25123
18095,94
15903,21927
17266,24681
29342,6447
29044,17484
19206,13623
29201,19846
13313,27837
28959,28823
2680,15785
17052,13520
29857,17395
18365,16144
28797,14687
16483,2588
29364,29289
5012,7357
31057,24065
1785,20544
15539,29301
13953,21561
21934,17139
28931,11905
25077,11450
30832,2091
29164,29345
29427,29362
25392,20508
12622,29334
17698,8148
16008,17267
21446,30567
21954,6193
28864,30736
4001,25597
24733,29111
29068,13567
6487,21710
25680,16666
25517,5196
20607,23251
22770,18101
1115,26874
4717,29410
2242,2094
26618,20477
23455,8020
30571,29603
22767,19119
30847,28722
27265,19667
21669,29926
13966,1793
21751,21043
19602,14826
26985,30984
30632,2143
20142,20587
21193,25669
1369,15653
24338,19654
30449,30635
30353,3748
13201,30545
22080,22286
13093,9136
28981,25921
17436,7130
10092,30330
12525,29100
28931,29237
9718,29715
1115,28319
11904,20296
30139,20782
18421,23386
11814,24819
20351,27221
18014,606
19573,26113
18086,12659
5255,6453
22337,13263
5092,26919
11915,17570
24844,9597
17030,356
20459,15794
8904,28233
23360,7190
15084,24819
8056,8388
9663,19901
13834,18963
17776,13525
25033,15115
25563,18532
13633,28983
24169,28350
30364,10002
17069,7062
13697,29410
20494,592
28783,4555
12387,23342
9395,8386
21568,29037
22083,28923
8440,21820
11609,29962
19172,28951
28812,30749
17603,25437
24528,29164
28675,25019
23191,22600
15454,20340
26634,13412
14194,26067
27840,3581
29241,26219
18253,13776
31011,19075
18027,19125
29440,16628
21443,29872
10112,23101
19078,29890
30031,20464
5559,20292
22843,29079
23366,26619
14742,30587
23645,23065
24958,22902
30403,29894
12720,30561
17519,21606
29287,11912
12432,26877
16470,23429
12053,107
30406,16246
13846,16518
17230,16473
18907,24528
17443,19547
8828,9804
18578,12886
13442,19118
23439,20073
26848,18418
19605,21587
28946,14268
30121,12624
17579,24703
27358,25459
21039,25661
22317,17921
29745,20042
25417,26331
25910,16578
26282,30785
21371,23195
20450,17306
28356,19527
23173,22376
30765,17894
13891,18093
20373,25582
29114,27774
21930,24963
29274,10358
9614,29221
13674,24891
30777,17944
23243,25690
15469,18102
22257,30013
21808,25677
2309,5196
28774,4410
19195,13125
19896,28638
24729,6941
21676,18396
1776,8839
4108,30769
17329,26370
24227,27310
24945,16655
23243,19868
10042,19605
7042,29115
22206,17524
9423,22754
20765,24015
7186,20836
26621,2786
16017,25446
24531,26740
20069,12734
14386,23076
423,591
15806,16126
11349,20492
24980,24766
5195,14271
26991,27287
19627,3748
26179,18161
11572,22423
5731,26242
24650,17053
24662,17284
25394,24566
2534,15996
20935,27066
29337,29392
18291,22964
1976,17523
9065,28979
15078,22119
21656,12757
18907,24906
19205,26376
22559,28428
4555,18498
10022,27220
29299,30628
25126,11724
30614,18587
25941,24769
20406,5472
23961,82
18445,29596
26119,28253
11619,446
25039,1794
24609,12471
29122,22952
18983,2373
24237,22392
17290,25120
19221,10564
26305,23108
12080,21162
216,24903
26013,10022
19895,20508
21502,30920
22481,1483
21791,27102
21959,28798
18519,19120
25901,16368
20427,27084
10210,30689
30722,16656
29174,29116
29723,26981
26013,29970
24442,18963
10361,216
28823,22507
30811,460
8861,10733
30889,7131
30483,26159
29341,21136
16246,25491
30502,16556
17792,17175
21315,28683
1434,20388
20329,26286
533,14862
25636,19650
20499,29872
21591,16328
25026,23524
17180,19673
18401,11579
19527,13088
25154,4195
9060,29020
14596,30912
21934,21496
884,24099
19526,2759
14634,26100
19498,14847
19289,11368
23168,20438
24541,10685
19306,24785
20036,14251
29256,5710
20130,21883
17570,24815
28738,25149
3933,22866
20615,30626
27929,22927
20332,30208
18011,2355
29811,27864
21605,4299
20420,19576
30765,30220
19076,24554
19228,14409
2732,29362
8114,8062
20204,7212
20391,17877
29248,30292
5733,18591
16726,22317
24686,24528
29093,16047
17763,4153
1441,26093
22838,9431
24608,29176
10695,9215
23095,12659
23179,23569
10680,29791
20107,16012
29347,12613
4153,26487
17792,26759
18552,27371
10869,21485
22323,17698
12212,19348
30789,29536
2021,20258
18096,25713
28800,28145
20495,13302
28614,2732
1260,30800
17179,21827
20993,18399
12441,24391
25922,9079
21519,17232
18143,11439
26712,22183
21024,16133
16647,16080
26072,601
11905,1596
29468,16524
29431,29890
25895,20010
2223,11609
28850,21946
1234,21581
12977,28510
27397,24099
18085,21448
19558,21787
8839,29420
9451,28996
30632,23238
19981,20430
29207,17767
15524,397
19074,17756
21136,26330
23153,18540
938,22183
11943,30330
19643,29114
26376,25830
2369,15584
26751,18010
26450,26621
21559,10786
25615,13567
26637,30898
24596,20437
23234,21857
16052,9423
26153,6572
29857,14223
28713,14401
27792,19550
14425,28716
17261,397
12893,24548
21591,30502
20271,2021
3563,16453
22600,9149
16082,30864
10461,17804
18401,21835
30259,23295
11474,28360
19481,19227
25145,12578
27792,22952
19135,15507
28313,16188
691,14409
3561,4093
14319,20509
20478,30897
12681,28717
16130,26072
19611,27550
25636,30484
29395,15618
16672,22678
26086,18416
23044,17160
27135,30319
26981,27803
1087,9419
28036,16561
28927,12558
28738,6574
25825,12840
13927,24981
2301,22637
11619,11913
15180,14221
19908,29236
4410,21279
30182,10112
28357,31045
19290,12320
14991,15055
21596,16638
20430,23016
29709,23041
9592,9006
13207,26877
180,23534
21191,12262
24691,19076
19088,15771
22920,17764
28930,17091
28822,21889
15903,25716
17510,19250
1795,24627
2265,23605
18484,27350
16598,12370
8498,2871
21179,26607
18290,24237
18589,27940
22284,27943
28717,25036
12452,19065
19675,17853
20404,25668
12262,27301
27396,29828
10901,16139
27152,21759
19207,22206
24849,23378
22927,20562
29678,16387
10142,26000
30665,28049
20522,8191
17934,18279
29055,29680
31111,12411
16195,12320
12364,24813
425,4960
18570,28533
22770,14561
27851,2431
4953,29093
24232,7689
8334,19143
4963,30407
15097,24809
28852,16468
21890,15669
16097,28890
14983,20035
29900,26764
25494,21736
7684,29201
16078,20213
26368,24124
29335,11609
19481,17474
22444,15454
19139,23244
24152,28743
29253,17200
14560,3130
6215,28764
25609,24958
23564,6289
23191,29717
25020,23508
25910,14205
30334,26509
12557,20537
7580,28732
10073,28762
16638,17194
13244,13520
20792,2597
25572,20729
26618,12262
17819,19091
12893,20532
15482,21024
17354,27553
7678,6912
11924,25060
26400,7952
16700,27118
30792,1180
28876,20098
22906,30214
26103,18384
31085,29188
22286,10372
25961,28494
27149,25240
14862,17307
16746,8976
29317,23485
25710,178
17146,25585
15491,11580
23464,28795
14770,14511
21473,12471
25124,28834
23356,19318
29425,21849
14702,20615
21637,2121
2825,24840
4136,24890
30920,12498
25088,2018
29189,1312
17715,15857
12567,17559
20420,29832
27220,28747
19890,15495
22310,22716
20709,13901
21239,15579
22752,7126
23001,20494
23314,9736
25011,20021
22228,26764
29577,10681
14747,24991
15785,21777
24169,16084
24734,29627
11070,31128
14681,29725
21683,11443
19885,18139
884,20147
26248,23417
28848,22917
29392,11703
26664,18011
29483,26498
21751,24338
13944,26808
5749,22923
22130,28852
22777,10595
11884,20482
18513,23204
26675,10484
20309,13263
25837,2121
27321,27686
24302,24618
20535,29282
24921,23144
20312,10273
29238,24670
18591,20743
20372,23298
29254,27995
30833,23734
15143,10101
27438,4260
26008,18423
30870,6329
24598,25339
16515,20500
29766,16709
25941,7678
17109,19306
18406,26025
5447,20388
10169,314
636,17307
28890,17580
26681,9109
25829,5468
27926,173
20544,5078
17436,20454
21905,27166
11090,21191
8908,11544
24694,22231
26282,16391
30405,24194
29429,17852
25050,17754
29201,25723
29151,17052
29687,15606
28859,17307
20502,25100
5447,8385
30385,16581
2410,22740
2561,24753
26536,11186
22870,19299
22313,11197
16709,26315
25013,30565
26686,28822
30622,12798
25734,28911
27097,17445
24566,18518
3635,21482
20157,29083
21631,23089
25598,19526
17877,13973
21808,29970
27994,30773
29832,26614
13567,29641
24622,397
17074,23983
256,28635
16246,20774
23408,30334
25921,314
19198,30209
27387,17541
26036,24630
14697,616
26293,2301
1407,3574
12471,29154
13291,4201
18349,19184
9079,14903
17468,17174
15454,29560
5992,16249
27144,11883
25909,15766
19828,26086
30662,29666
28781,26576
1981,30933
17100,4675
10256,19056
24918,30602
25509,28795
15998,30444
208,221
26041,10681
28819,19118
159,20734
4555,26347
29327,30771
15134,19213
20795,20473
4410,1085
19885,30728
30415,15583
16009,26506
18019,29154
26576,21405
25517,16371
14423,19547
27639,9579
22083,22400
17342,17154
27686,1143
26370,1539
29907,23216
23575,29945
26286,15103
19911,15419
9598,19601
19768,24648
15620,19118
28783,28255
27700,29151
25657,29844
17544,29824
26980,7083
8585,29315
9636,13125
24630,12498
11569,19182
21616,975
26501,24357
27899,20795
30475,28023
18465,6305
17385,23375
29219,30591
25569,23549
15579,5398
16577,24716
24902,180
29195,20629
18026,28786
7725,14213
17183,24837
17537,17750
28922,12373
11000,21750
24022,17449
22323,22604
19330,27386
16058,14904
13946,16204
30639,18467
20544,26755
11724,20220
11625,11089
27296,25471
28873,24733
22389,20768
28551,28708
26107,18368
14187,10689
10729,25130
29067,15092
26892,15752
25037,14692
10260,1535
29148,12901
24672,31026
23699,24925
16096,28998
3642,17874
28011,21568
22172,9015
8622,15050
20785,25650
11308,25743
25901,180
29588,24253
8625,5637
21580,30482
14550,22147
24152,30594
1441,29817
22903,18301
25557,29519
16239,10455
5527,13623
13960,23561
25907,28855
250,29177
26716,10916
27360,28822
11197,16204
21097,30214
16299,27902
247,13413
11356,28464
18377,19641
19204,12882
28740,29323
17567,25730
21827,21328
21371,19174
2839,24807
609,23611
23138,21552
11768,19568
18272,14639
21661,24935
30780,19205
7684,18011
2938,14251
18395,14437
23363,29265
28802,7618
12733,29831
16523,30139
23061,26165
26234,11216
29519,19654
10689,14217
27211,24824
20394,30013
22356,21723
29539,28564
9579,16244
28979,9635
18348,22132
2318,3162
13494,15605
28876,20852
26234,29515
12444,17525
30621,22551
28979,27502
26798,25064
3052,29267
22258,26604
29737,24557
15597,20353
21827,24672
12610,26970
4929,6787
364,24849
1115,25690
16739,20459
23334,25049
19677,11216
12804,16076
10909,29333
23922,26093
25640,29024
23681,17794
9747,23178
19568,29084
11843,23348
20447,29819
6551,23975
24765,28951
25345,6955
3557,22825
24520,26720
30415,11673
10909,18003
26464,20142
23534,16298
10913,27970
13822,8334
26985,23187
17139,16387
24802,29041
16648,29002
10037,14553
25936,19609
22507,19498
23327,22435
30641,21445
17089,10002
17030,250
7262,8837
12493,30491
30383,25716
23516,17927
3727,206
21443,25697
24969,21058
3023,29957
24977,23349
14378,17293
22167,24819
18445,24332
30730,17160
29087,21877
25849,26336
14409,13960
15859,15146
24564,30480
29247,23499
29943,13632
16556,17279
3608,19139
20271,8411
22331,938
26764,4117
30208,30375
20571,23476
22917,23334
21721,10961
28890,11531
30599,28784
6250,29207
30786,16184
6886,16515
14315,30861
26963,15378
6945,28874
30211,19175
25027,20530
26425,10916
29239,17306
26731,15491
20664,30484
18232,29655
17894,15091
21929,11724
11524,16695
22159,26119
26566,25123
2855,16587
29204,27428
26333,18173
20430,28973
24282,28291
26533,30952
1976,20691
20578,20204
20204,25462
17985,10747
13225,16608
2690,5213
20418,25650
25039,16537
22452,17985
19138,16201
31002,25606
26129,2018
23239,26877
15584,19217
19667,23532
12508,30280
24980,13491
21209,13682
8411,29074
16723,10372
12743,30612
30354,29088
30574,20623
29150,15473
27596,3483
22752,592
19117,15857
14739,29257
22159,17713
28907,24686
9506,27161
16728,468
30699,26689
5284,29092
29956,1552
24700,17543
28367,15137
24561,24310
27360,14647
9471,43
26687,8496
12553,20007
10934,21665
23168,29933
21496,24566
19641,24977
25168,27235
24694,300
15835,16573
12384,30449
29467,2391
22906,7580
20255,14855
4193,16627
12199,12522
6371,26276
9598,16656
18199,18349
921,5400
29730,21857
24021,25461
15561,19047
22169,26410
13300,29696
23219,15601
12387,12279
29074,24360
2306,30699
30237,25509
16700,29674
16559,26772
20079,8501
3215,9016
27285,14694
4108,4856
25382,24963
18173,31014
19069,19853
20599,29360
13085,16047
18409,19282
20494,18963
11924,12791
11661,20802
29170,14400
23108,29355
24397,29024
29831,11357
10741,26241
2838,28897
10176,1953
24384,14993
18100,28019
28745,20479
30398,21596
28309,27122
17534,20632
21742,17205
14970,21554
31014,21823
14550,15199
29462,29720
3649,29538
16204,24583
29288,15867
22843,26037
19800,28819
18301,20207
17954,16092
8407,25382
25110,17792
30339,5212
53,29271
29867,26309
30590,23899
3195,24592
4929,24554
23381,21647
25123,17174
22454,3565
25931,359
27840,22653
19527,29819
9427,11228
29617,27297
28937,23535
16449,22225
18388,30609
16462,23049
29464,19141
25123,30460
23380,22587
22331,20403
18517,20202
13950,29233
20370,22746
778,11322
21526,6216
16462,17322
30403,16740
18098,17845
26464,28960
26563,26774
14846,17077
9395,13173
30626,24570
26335,30122
18443,29635
13953,25870
19150,16093
15917,20742
29644,24621
9568,11352
26139,31112
22260,29218
3177,18416
24070,14228
21084,28698
24931,23506
12069,14905
19695,22313
18525,26258
13822,7684
28992,28974
28527,18434
27167,28793
26103,6059
26177,21136
11455,20831
22241,9636
28778,26794
10874,24488
30242,25570
12578,31083
16678,18300
28983,24880
15752,6912
19244,18388
23203,13439
25960,30503
18247,22115
23325,7614
21486,25569
29235,22125
17468,20409
7259,21620
28894,17755
4331,13910
18409,10055
7166,4113
12608,30329
21186,28589
25145,1392
5582,23628
6219,18085
13697,3177
20697,11721
30138,19971
15659,19673
24964,25842
23173,22315
20162,23308
10584,18322
28790,9592
20396,11192
29826,12771
27291,22740
15180,261
25392,19691
29720,15134
22636,28772
1087,21641
29741,28351
22856,26024
29254,17569
13289,29096
13291,29644
21654,26390
23577,8871
19504,24768
27358,24331
26864,29747
17732,17859
29274,29606
29034,20495
21859,30234
24533,20268
20555,10381
18232,26093
12512,19206
22890,3719
2773,21468
13830,25460
19256,15120
30615,28899
15596,26329
26828,14854
3294,8976
19042,29219
24879,25693
28209,3448
9551,9006
29099,6793
30234,22959
6574,27447
10002,25771
10309,23020
17847,3762
10057,24767
29195,2407
21468,29159
19519,29156
531,16678
197,24594
20615,29106
17135,30861
26922,29214
1942,16587
23145,28677
21526,18365
28677,22943
4675,20319
14741,21623
17336,2479
22328,19340
3754,29098
23135,25042
2160,24906
22663,29702
17102,28807
1817,17804
12629,14690
4323,22286
17530,14182
28497,28598
25190,30798
30817,25989
9550,29779
26171,28896
17681,23380
25569,1327
2795,26522
29562,25119
25730,13496
30873,22968
10831,12622
23482,13949
28772,19180
14183,18015
20705,7274
28773,25495
27310,26864
29626,27456
5255,6363
16469,1785
975,13289
13906,28770
22274,19082
4223,25341
16523,8582
21593,18420
28640,22310
6787,16638
21661,19121
10063,28906
24840,21614
29193,15629
23413,6795
24648,26827
17137,21469
23645,14262
8103,11548
6544,26634
1323,16576
16469,24433
24980,16556
14691,24557
30736,27004
29627,22669
21485,21890
14989,19166
14399,20079
30640,23448
28985,21643
21751,21620
543,11361
18212,21868
20204,28527
24813,24429
29869,29323
16646,26775
17455,21810
19601,9551
6941,27009
14993,24535
27331,2243
16739,23561
19091,12416
23394,11578
17089,5283
29220,13592
21946,13529
22615,13144
270,19119
30383,11192
8582,66
20195,29400
26686,3557
24217,25609
29143,25100
25666,11474
30763,16449
314,5315
8062,20353
20268,26865
23605,10946
28721,13588
26030,26241
10870,26891
30456,18239
19595,28744
4321,28855
21066,11474
30792,25007
29315,20743
23699,29322
26072,13121
7519,30622
26286,5315
3559,16633
15800,28923
17985,22896
29043,20993
20668,23437
26561,22203
30697,27778
10965,20183
22684,26019
21440,189
12266,16719
10590,14224
24005,25941
26471,15035
17316,18519
22582,19582
17279,16569
8397,17260
14164,17755
26257,30617
4732,30471
5013,543
24821,20852
28494,22748
15121,13910
29375,23600
6305,27139
28361,13647
1757,23095
18371,19882
13905,29864
14739,30422
2247,24442
29681,19042
27209,25049
4778,1477
21495,21127
22246,26875
26627,281
9011,488
19112,24600
26258,16703
26751,25485
20195,29448
15607,29267
29791,29021
8094,18384
21760,30685
20705,900
280,24871
24812,22804
31014,28251
17192,6487
16559,30514
730,28827
29707,30869
19863,17694
373,16518
17541,29774
22836,12617
2561,15175
9016,19609
29219,15533
29114,26258
16410,19536
27689,26474
16746,12804
11619,25015
22423,20495
24628,26139
25771,28706
24579,26712
31086,28320
6640,13978
19608,22628
9835,27038
29019,28723
15199,25582
30508,10677
14425,20391
4056,14341
23408,6813
19013,21619
15127,29734
2170,12578
24580,30612
29257,2143
29907,18026
11576,22400
17712,19237
14648,10190
6215,7493
13201,30780
29631,8191
13445,5992
910,20343
13779,28900
910,20258
29934,8723
20352,16263
24251,16643
19654,26241
20846,9114
19828,6805
9016,20500
29766,4260
15508,26941
27310,29403
9422,10059
13846,13966
24041,2355
19080,11076
25692,19872
5013,21194
30388,17396
4411,428
21834,17263
20555,5078
17857,29382
22756,22261
14445,21405
29192,25636
14746,28006
25458,25345
23065,28873
30648,17342
17080,3913
26699,14770
20256,3678
16385,11654
28428,16059
4675,24864
2540,24624
3734,24656
12610,8625
23153,11908
20311,19360
206,2193
28786,26543
17990,2769
29180,29570
30347,10679
30603,16926
14217,3215
17865,16247
23399,14225
10008,22637
14122,29051
26677,26723
16561,30609
17716,247
31045,26073
268,19326
5992,18376
20376,16725
5315,21464
25587,19208
30182,15619
24473,28598
29306,17196
30407,17069
21794,26144
17823,13748
27994,29431
25560,20754
2369,10191
17881,19102
28023,21457
3330,16631
26741,24041
17074,16511
14206,25022
20587,29537
21845,23435
17092,23138
25937,29664
17763,22770
16108,480
17094,14694
24588,7681
27115,23003
10473,13633
12260,418
30319,17100
27434,19080
15232,18019
25491,21230
13108,1757
15158,24734
26826,24704
18237,18315
14236,12373
29405,27118
26360,21587
29524,29253
13670,30544
15273,26674
24686,26580
18115,20105
5638,22204
22276,14284
17356,3496
15507,9024
19238,26144
9878,23482
30711,25351
22385,19125
7711,10385
2690,30539
20648,2732
24705,11088
338,20564
5451,19080
24316,17935
27144,2816
16977,17580
3436,2021
2646,24626
15129,14424
24963,22745
25563,15137
30292,13931
30752,11439
5938,26247
12791,14884
10057,14687
18351,21640
28023,30471
22300,30220
24594,22926
26617,22600
4152,30121
19703,15504
30404,28675
22189,27239
18344,19868
12881,29791
19516,26738
25350,19673
24986,19824
15939,25041
10869,28121
29539,18522
21831,26406
13749,30320
11590,15425
19496,22653
8743,23044
13324,18301
17295,25108
22832,10263
17196,29373
13413,16633
28758,25581
17529,21647
18907,18512
28841,1058
25969,30994
26075,13973
19668,21865
29339,15601
20027,25494
23458,8708
20357,3478
14848,4259
13998,26618
27895,606
17534,21835
1655,18167
24968,27902
4321,23968
16141,18333
21471,21629
21607,21877
20508,29346
14904,26070
28698,28709
29256,21927
20782,24830
25743,24194
21191,29044
21773,15474
29080,29196
26345,22790
1674,94
6355,24968
22824,8904
13943,722
19088,29930
26830,2877
27403,21877
13757,21032
13525,27013
25087,29435
19213,25491
19952,30398
28835,13973
21480,24897
20346,18432
30855,601
31113,4136
16534,13961
2034,26369
17250,15709
12875,23645
21315,9804
17265,29448
22906,20551
11912,26143
18510,25016
29242,31102
4031,16690
3100,15193
17950,30826
29247,23011
16192,9734
24009,25969
11228,21520
25668,15124
12199,8833
22906,26250
30487,27066
8582,13250
29440,14425
24990,8723
30591,10733
26403,4960
24627,24738
23376,24628
24806,25145
19256,25759
29301,26438
20723,28841
27258,23421
17570,24768
22847,13847
20309,30138
20473,28722
18290,20526
24976,27321
15594,2938
14120,27327
19911,15132
30415,28884
28702,18502
27177,28747
7222,28692
23244,30847
29109,22395
19102,7357
16744,19948
30233,14197
21254,19175
30944,27449
24977,11621
27785,9491
5860,31059
30121,14187
26463,9718
16658,22752
17082,26887
28291,26890
21603,19646
17180,24761
18284,15730
27235,23141
29067,3285
14414,22246
23410,29920
18014,45
23513,21823
8538,11192
25117,19581
26676,2042
25347,15474
21905,29649
13646,24925
6636,28714
24597,28683
17484,15206
13108,23149
19341,12977
27327,13050
19490,28207
24851,25706
21077,17552
28035,26597
30655,3788
26476,25347
7481,27226
28822,20520
19349,12117
29233,25459
17260,20346
26177,19193
17863,21777
26533,14268
9878,26118
17921,26627
8440,16669
28675,14199
26476,25103
9878,29950
8622,23381
26838,15070
12579,20704
7689,20526
4990,30413
28272,24980
53,22486
8613,30094
4321,16046
20100,30984
20438,14551
18587,16175
30656,24193
30265,29720
28373,24282
17455,14116
19178,13757
29210,13306
28067,9494
18274,11356
17856,13682
22632,24572
22331,17938
26611,25542
11624,24237
19164,15542
21194,30471
27701,26621
24193,20394
18221,281
23453,697
21571,11247
24606,24598
8358,20349
15193,30628
7947,2059
14584,14972
25203,18333
543,19147
19519,30450
12098,29600
21791,16693
12220,24700
20575,24802
25683,24329
24148,17810
6112,22932
16076,27465
13629,29080
30818,11192
19670,22392
2309,18016
21567,29315
24944,22057
24963,25901
23174,18155
20295,26475
21477,26626
23364,28813
13907,26877
20439,21457
16080,30618
24169,10260
13850,26639
26532,22206
26828,26366
22824,9825
26958,29826
21102,29005
29018,2450
16138,16684
2189,13999
29697,31059
26139,15132
29319,24303
14221,21732
16298,14567
21956,17200
16608,28039
1039,25557
19376,12431
30728,31011
1119,14400
3470,17307
18686,18249
15113,24165
17233,1152
15410,9702
24246,11160
29524,23108
23531,20530
1942,19896
23007,25362
29429,30873
16145,20686
14796,1123
26461,13755
23605,11053
2928,30817
14560,18591
25813,26241
28734,20506
29066,23545
7141,23145
16009,23018
11186,16470
5078,15856
26400,30233
11088,14736
25842,2871
28987,22309
16672,26659
29620,22841
13400,21467
11576,29228
30855,23499
30859,24165
18487,9663
18357,533
22463,22757
24623,11673
15495,24381
1323,22635
17481,12275
26177,14259
15870,15526
28557,12579
29045,19046
17569,14345
29539,19244
16537,19971
28887,7626
26459,6637
12373,22223
15419,30710
19059,12875
13904,19481
19139,22184
172,24659
19110,23061
20550,22289
26552,10432
6791,2018
30745,13451
18315,16270
1434,14905
29174,18167
21444,26417
20311,28404
25713,29678
4448,17301
24921,30897
28635,29594
14502,31128
13081,314
20353,25635
31132,13263
14783,7453
27774,30794
2265,20655
18385,24338
24550,21498
15121,24360
29684,25314
17932,24738
20292,21810
30412,22606
24592,10715
20753,25132
30625,23628
14900,19612
26228,21401
20831,11621
14649,22878
27359,6371
22813,21943
14185,11068
1871,395
26005,24691
22011,14770
24189,29198
2953,28779
13419,25035
15491,18019
14366,14284
23155,30725
29825,10739
21447,20319
23253,20296
18517,24664
3130,28666
805,26007
13588,12260
3933,26474
24282,17763
30483,19416
12977,4953
20383,28890
11548,24759
28636,18519
28933,28745
491,30775
31128,750
30563,18085
29035,29256
14962,23216
10273,20330
30955,24684
13946,29730
22670,22636
16259,22532
22606,14006
24302,29248
29273,11781
19952,26082
14583,10379
12887,20506
10681,23135
24850,24560
20607,1857
17774,26073
22386,28527
25050,28938
6505,17290
25479,21508
18322,24879
26814,12572
30996,20316
1180,13749
11061,29402
20147,27335
8708,26498
23389,22756
26850,23287
6574,15709
397,3678
27803,6945
27861,18502
26738,18094
1539,12147
12898,18305
18452,13262
17135,184
18086,22423
23959,9016
25397,2614
16442,3565
13749,22355
20523,606
11090,30397
24148,26741
21906,26284
18221,22602
28733,30472
8832,24460
16244,16331
12243,26868
30472,22395
18109,25436
4599,30390
25657,23149
18540,30668
4136,20438
11185,17265
28794,9015
31113,24968
29630,5255
16267,7190
13934,20084
7170,7650
18530,22841
29322,19233
30677,29117
22997,9391
29394,28838
6062,14584
31111,13689
29737,14164
13264,10773
28917,14741
30889,19654
22057,24900
27342,29562
7618,17999
26655,29720
